,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
24,,,,,,2.42,2.54,2.86,3.19,3.46,3.68,3.82,3.93,4.05,4.2,4.41,4.62,4.82,5.04,5.27,5.5,5.71,5.83,5.89,5.89,5.85,5.83,5.79,5.66
25,,,,5.41,5.11,4.06,4.16,4.45,4.68,4.8,4.84,4.78,4.75,4.77,4.86,5.05,5.24,5.43,5.6,5.72,5.86,5.97,5.98,5.93,5.84,5.77,5.76,5.75,5.65
26,6.95,6.99,6.82,5.9,5.64,5.53,5.62,5.86,5.99,5.99,5.88,5.7,5.58,5.55,5.62,5.78,5.95,6.11,6.22,6.25,6.25,6.18,6.01,5.81,5.65,5.58,5.71,5.72,
27,7.07,7.11,6.98,6.68,6.53,6.52,6.61,6.81,6.91,6.86,6.74,6.56,6.43,6.39,6.44,6.55,6.66,6.76,6.8,6.74,6.6,6.35,6.01,5.73,5.51,5.45,,,
28,7.34,7.36,7.3,7.15,7.1,7.13,7.23,7.39,7.47,7.45,7.4,7.34,7.26,7.19,7.18,7.18,7.18,7.17,7.14,7.04,6.83,6.48,6.07,5.83,,,,,
29,7.63,7.63,7.57,7.46,7.45,7.52,7.63,7.79,7.87,7.87,7.86,7.86,7.78,7.65,7.52,7.4,7.28,7.18,7.09,6.98,6.77,6.43,6.06,5.86,,,,,
30,7.93,7.93,7.86,7.74,7.74,7.83,7.98,8.15,8.24,8.2,8.15,8.1,7.95,7.73,7.5,7.25,7.06,6.92,6.8,6.69,6.52,6.26,5.97,5.77,5.63,,,,
31,8.29,8.3,8.22,8.11,8.11,8.22,8.39,8.57,8.62,8.52,8.32,8.09,7.82,7.58,7.43,6.91,6.72,6.58,6.5,6.46,6.36,6.17,5.92,5.69,5.53,5.35,,4.66,4.62
32,8.68,8.7,8.64,8.55,8.57,8.67,8.83,8.99,9.0,8.81,8.43,7.95,7.55,7.35,,6.68,6.37,6.27,6.28,6.36,6.33,6.17,5.9,5.58,5.37,5.27,5.13,4.88,4.62
33,9.03,9.06,9.02,8.96,8.97,9.05,9.18,9.29,9.23,8.98,8.51,7.9,7.43,7.27,,,6.21,6.09,6.16,6.3,6.31,6.17,5.9,5.55,5.33,5.23,5.16,5.13,
34,9.34,9.39,9.38,9.32,9.32,9.35,9.41,9.44,9.33,9.05,8.65,7.92,7.45,7.34,,,,6.04,6.13,6.27,6.29,6.17,5.94,5.63,5.43,5.32,5.24,5.22,5.21
35,9.68,9.75,9.75,9.7,9.67,9.64,9.63,9.59,9.45,9.21,8.75,,,7.61,7.84,7.84,,,6.15,6.33,6.35,6.27,6.11,5.89,5.72,5.56,5.41,5.34,5.21
36,10.03,10.1,10.11,10.06,10.01,9.94,9.87,9.8,9.65,9.51,,,,8.16,8.12,7.84,,,,6.38,6.58,6.54,6.46,6.36,6.22,5.73,5.53,5.42,
37,10.36,10.41,10.41,10.35,10.29,10.22,10.14,10.04,9.89,9.77,,,9.08,8.69,8.6,,,,,,6.98,6.94,6.89,6.84,6.52,,,,
