,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
24,,,,,,3.92,3.85,3.92,3.99,4.04,4.19,4.41,4.56,4.66,4.77,4.91,5.12,5.41,5.68,5.92,6.19,6.43,6.61,6.73,6.75,6.72,6.75,6.79,6.72
25,,,,7.09,6.8,5.55,5.5,5.62,5.69,5.64,5.62,5.57,5.5,5.43,5.46,5.57,5.74,5.98,6.18,6.33,6.5,6.62,6.74,6.87,6.91,6.93,6.95,6.92,6.77
26,7.91,7.95,7.93,7.46,7.26,7.04,7.0,7.1,7.1,6.99,6.82,6.61,6.42,6.3,6.31,6.39,6.53,6.72,6.86,6.93,6.96,6.92,6.87,6.86,6.83,6.84,7.02,6.96,
27,8.04,8.07,8.07,8.0,7.96,7.95,7.94,7.92,7.88,7.78,7.6,7.38,7.21,7.16,7.19,7.23,7.32,7.45,7.53,7.53,7.46,7.28,7.01,6.81,6.72,6.7,,,
28,8.4,8.42,8.42,8.39,8.4,8.45,8.46,8.42,8.38,8.31,8.16,7.98,7.84,7.82,7.82,7.78,7.78,7.79,7.79,7.74,7.62,7.39,7.03,6.79,,,,,
29,8.83,8.84,8.82,8.77,8.76,8.77,8.79,8.79,8.77,8.69,8.57,8.43,8.28,8.17,8.06,7.92,7.8,7.69,7.61,7.56,7.48,7.34,7.03,6.8,,,,,
30,9.13,9.15,9.12,9.06,9.03,9.03,9.05,9.09,9.09,9.0,8.85,8.65,8.44,8.25,8.04,7.82,7.6,7.39,7.29,7.27,7.25,7.2,6.98,6.73,6.48,,,,
31,9.36,9.38,9.35,9.28,9.25,9.24,9.3,9.38,9.38,9.28,9.03,8.66,8.34,8.16,8.0,7.6,7.35,7.07,6.99,7.03,7.04,7.0,6.85,6.65,6.45,6.21,,4.97,4.64
32,9.63,9.67,9.63,9.56,9.52,9.51,9.56,9.64,9.64,9.51,9.19,8.71,8.3,8.13,,7.45,7.17,6.91,6.85,6.91,6.92,6.86,6.72,6.54,6.31,6.04,5.36,4.93,4.64
33,9.97,10.03,10.01,9.95,9.89,9.86,9.88,9.89,9.86,9.73,9.4,8.93,8.47,8.25,,,7.12,6.93,6.86,6.85,6.81,6.74,6.59,6.38,6.09,5.7,5.14,4.93,
34,10.3,10.34,10.33,10.27,10.23,10.21,10.18,10.11,10.0,9.83,9.54,9.06,8.58,8.46,,,,6.95,6.86,6.79,6.7,6.62,6.46,6.22,5.92,5.51,4.97,4.71,4.2
35,10.58,10.57,10.54,10.5,10.49,10.51,10.47,10.31,10.11,9.89,9.57,,,8.75,8.72,8.52,,,6.85,6.75,6.66,6.58,6.4,6.14,5.85,5.48,5.1,4.79,4.17
36,10.85,10.81,10.78,10.75,10.75,10.78,10.72,10.55,10.33,10.17,,,,9.08,8.93,8.52,,,,6.74,6.91,6.87,6.7,6.39,6.1,5.48,5.19,5.06,
37,11.12,11.07,11.04,11.04,11.03,11.02,10.97,10.86,10.67,10.54,,,9.6,9.44,9.3,,,,,,7.5,7.51,7.34,7.0,6.37,,,,
