,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
24,,,,,,3.93,3.82,3.57,3.4,3.37,3.61,4.07,4.46,4.75,4.95,5.03,5.04,5.0,5.19,5.61,6.0,6.32,6.61,6.89,6.97,6.84,6.75,6.69,6.58
25,,,,6.27,6.37,5.9,5.87,5.3,4.96,4.9,4.85,4.75,4.77,4.89,4.93,4.86,4.87,4.97,5.31,5.86,6.34,6.7,6.9,6.94,6.88,6.73,6.64,6.62,6.63
26,7.94,8.0,7.86,6.91,7.01,7.52,7.51,6.93,6.56,6.44,6.13,5.64,5.4,5.45,5.46,5.4,5.4,5.47,5.78,6.29,6.71,6.99,7.02,6.85,6.67,6.52,6.55,6.56,
27,8.24,8.23,8.15,8.01,8.12,8.41,8.41,8.11,7.86,7.65,7.2,6.54,6.24,6.35,6.48,6.6,6.56,6.37,6.46,6.76,6.98,7.09,6.95,6.69,6.55,6.42,,,
28,8.71,8.65,8.63,8.69,8.79,8.9,8.89,8.75,8.61,8.46,8.07,7.5,7.24,7.33,7.44,7.54,7.39,7.03,6.92,7.01,7.05,7.0,6.72,6.47,,,,,
29,9.0,8.95,8.95,9.03,9.1,9.15,9.11,9.0,8.94,8.91,8.74,8.47,8.28,8.2,8.11,7.98,7.69,7.27,7.05,7.0,6.9,6.72,6.39,6.12,,,,,
30,9.26,9.22,9.21,9.27,9.31,9.34,9.32,9.23,9.21,9.23,9.16,8.99,8.78,8.55,8.29,8.03,7.69,7.28,7.05,6.96,6.82,6.58,6.23,5.87,5.58,,,,
31,9.54,9.52,9.49,9.48,9.5,9.56,9.58,9.51,9.47,9.47,9.33,9.07,8.76,8.48,8.23,7.78,7.52,7.19,7.07,7.07,6.93,6.64,6.27,5.85,5.58,5.44,,4.81,4.04
32,9.78,9.78,9.75,9.7,9.69,9.72,9.75,9.71,9.67,9.62,9.4,9.01,8.64,8.44,,7.61,7.1,6.94,6.97,7.01,6.88,6.63,6.28,5.86,5.57,5.41,5.07,4.81,4.04
33,10.0,10.04,10.02,9.98,9.92,9.86,9.85,9.86,9.82,9.71,9.4,8.92,8.56,8.46,,,6.8,6.61,6.69,6.69,6.61,6.49,6.22,5.82,5.55,5.33,4.94,4.54,
34,10.2,10.32,10.35,10.3,10.21,10.1,10.05,10.03,9.91,9.66,9.32,8.87,8.54,8.36,,,,6.47,6.36,6.26,6.17,6.16,5.99,5.69,5.45,5.17,4.65,4.01,3.15
35,10.38,10.59,10.66,10.59,10.49,10.37,10.28,10.21,9.98,9.62,9.26,,,8.16,8.03,7.98,,,6.17,5.75,5.65,5.69,5.64,5.49,5.28,4.95,4.38,3.74,3.15
36,10.57,10.84,10.92,10.82,10.7,10.57,10.46,10.35,10.09,9.83,,,,8.35,8.29,7.98,,,,5.48,5.6,5.64,5.59,5.46,5.29,4.85,4.26,3.74,
37,10.81,11.08,11.14,11.01,10.88,10.73,10.6,10.48,10.25,10.08,,,9.26,8.9,8.83,,,,,,6.11,6.04,5.86,5.69,5.37,,,,
